1000,0.006615658747136543
1001,0.005843289294174103
1002,0.006831793369081141
1003,0.004590874696599803
1004,0.004846254584288293
1005,0.005194206794506157
1006,0.0053833738687852515
1007,0.004453136121428181
1008,0.00610383951197193
1009,0.007979937188591397
1010,0.005210933148958306
1011,0.004962552421401553
1012,0.004919342361116057
1013,0.004755647756106396
1014,0.0036632988046951974
1015,0.0046616226814924465
1016,0.004856736480005241
1017,0.005176229621281138
1018,0.004876113532274056
1019,0.005023842346070851
1020,0.004084245884311997
1021,0.004889434674604842
1022,0.004366188116156729
1023,0.0043962917317470285
1024,0.003997547941132225
1025,0.004768423063090471
1026,0.0036819822253635584
1027,0.003422034784828169
1028,0.0035948110471187315
1029,0.0037916740589963617
1030,0.005681488976065844
1031,0.003064081058286593
1032,0.0024911636278622225
1033,0.004233610263328072
1034,0.0038315443377896254
1035,0.003049402399846375
1036,0.005348275589514349
1037,0.004716768463333394
1038,0.0037360349695551836
1039,0.002982511719276521
1040,0.003749631808754237
1041,0.00294885928351235
1042,0.0029062215639309124
1043,0.00404822912239463
1044,0.003703874667835659
1045,0.004509227303787778
1046,0.00312734057555291
1047,0.0035911551620785077
1048,0.003339015180637952
1049,0.006099915107221995
1050,0.003553193664412133
1051,0.0033037358903603917
1052,0.0029138021919630154
1053,0.0041888800688088005
1054,0.003455604772072973
1055,0.004106040893376519
1056,0.0035420433457317357
1057,0.003000768373208596
1058,0.004093508539274208
1059,0.005167893307851065
1100,0.005485067280887344
1101,0.003963278330061119
1102,0.00396296696775112
1103,0.004359231880741567
1104,0.002976775726890946
1105,0.003372754626889612
1106,0.005460396984803302
1107,0.004344394446808166
1108,0.009820847077641047
1109,0.005258983626073936
1110,0.0025027055489581606
1111,0.0044410770271871795
1112,0.010357315563998114
1113,0.0030453005665932306
1114,0.003487166703820942
1115,0.0031914731246296983
1116,0.0039050261939474664
1117,0.0033951568452013025
1118,0.0032936990244447927
1119,0.002815114564021537
1120,0.0033419242278408213
1121,0.0036213743278547066
1122,0.0036013579216139036
1123,0.004805481101789817
1124,0.004792317698009629
1125,0.004041488058432038
1126,0.004036264285009891
1127,0.0047816405476076886
1128,0.0048572915677926485
1129,0.004186892942728666
1130,0.0036995898052802276
1131,0.004529371469831603
1132,0.003635253378576578
1133,0.003368682247071302
1134,0.002959440126248288
1135,0.004236467423286404
1136,0.0044426349224616695
1137,0.0032383881159452127
1138,0.0037157345596934882
1139,0.006343498859806176
1140,0.006980892884244072
1141,0.0027444128084245507
1142,0.0071465037588838275
1143,0.005047671738361051
1144,0.003536054565964138
1145,0.0027180702133200218
1146,0.004808975304111931
1147,0.0035400752576828162
1148,0.004675849224231353
1149,0.003845105824502385
1150,0.0048077076829451315
1151,0.005423429150911898
1152,0.004605668628820035
1153,0.0048114714115906135
1154,0.0037518819308027134
1155,0.003849212875373557
1156,0.003390448538276648
1157,0.003010080960383805
1158,0.0031242457085088487
1159,0.0031024917576081014
1200,0.0028857446083316264
1201,0.004596048614915431
1202,0.004055857830596796
1203,0.0028150031294068853
1204,0.0022166632740491026
1205,0.003744385436985607
1206,0.002703491788927019
1207,0.003353498449973842
1208,0.0029342337271157613
1209,0.0019514639986249762
1210,0.00410031027410444
1211,0.003507275454250461
1212,0.003252781687855498
1213,0.001906686543658252
1214,0.0019112615260303773
1215,0.0021866356071491206
1216,0.003993969694341226
1217,0.0023999361550855257
1218,0.0028747762613300773
1219,0.0033097222082769445
1220,0.003016129861417315
1221,0.0022441822143350887
1222,0.003141079966643469
1223,0.0020661323514603444
1224,0.0023044905969386107
1225,0.004653771324633569
1226,0.002894505802779256
1227,0.0028597256883397173
1228,0.002475797192532802
1229,0.0026220646838887585
1230,0.0032146017237098365
1231,0.0032253608796557706
1232,0.0022410191736215706
1233,0.003908400244660876
1234,0.006143251035009278
1235,0.002828785904814021
1236,0.004299326760561333
1237,0.004225490079026933
1238,0.0025981334877347223
1239,0.0028899673422226285
1240,0.0016839963905602696
1241,0.003173578073599038
1242,0.002726582351759004
1243,0.004104876428961487
1244,0.0023864281063604
1245,0.0028525280870255773
1246,0.002411107695444587
1247,0.0027428641875552797
1248,0.0028623523949917414
1249,0.0023372711523865814
1250,0.003072657042170924
1251,0.0022335200179624424
1252,0.0021101468276530618
1253,0.0015641442448079224
1254,0.0015755401255001169
